ContigID	GOSlim_bin
gi|379116071|gb|JT013741.1|	transport
gi|379079274|gb|JR976943.1|	DNA metabolism
gi|379116968|gb|JT014638.1|	other metabolic processes
gi|379077805|gb|JR975474.1|	other biological processes
gi|379114556|gb|JT012226.1|	protein metabolism
gi|379082094|gb|JR979763.1|	cell cycle and proliferation
gi|379107016|gb|JT004686.1|	transport
gi|379119790|gb|JT017460.1|	RNA metabolism
gi|379100481|gb|JR998150.1|	other biological processes
gi|379091703|gb|JR989372.1|	protein metabolism
gi|379117214|gb|JT014884.1|	cell organization and biogenesis
gi|379124226|gb|JT021896.1|	developmental processes
gi|379094385|gb|JR992054.1|	cell cycle and proliferation
gi|379114929|gb|JT012599.1|	cell cycle and proliferation
gi|379123296|gb|JT020966.1|	stress response
gi|379100968|gb|JR998637.1|	other metabolic processes
gi|379120190|gb|JT017860.1|	protein metabolism
gi|379093088|gb|JR990757.1|	other biological processes
gi|379115616|gb|JT013286.1|	cell cycle and proliferation
gi|379074406|gb|JR972075.1|	signal transduction
gi|379108095|gb|JT005765.1|	other metabolic processes
gi|379114447|gb|JT012117.1|	transport
gi|379116487|gb|JT014157.1|	stress response
gi|379109704|gb|JT007374.1|	transport
gi|379081906|gb|JR979575.1|	cell organization and biogenesis
gi|379087638|gb|JR985307.1|	other biological processes
gi|379106922|gb|JT004592.1|	cell organization and biogenesis
gi|379119313|gb|JT016983.1|	stress response
gi|379103819|gb|JT001489.1|	protein metabolism
gi|379080499|gb|JR978168.1|	other biological processes
gi|379091953|gb|JR989622.1|	other biological processes
gi|379083777|gb|JR981446.1|	transport
gi|379122987|gb|JT020657.1|	other biological processes
gi|379092859|gb|JR990528.1|	other biological processes
gi|379099737|gb|JR997406.1|	other biological processes
gi|379074674|gb|JR972343.1|	other biological processes
gi|379118074|gb|JT015744.1|	cell organization and biogenesis
gi|379110598|gb|JT008268.1|	other biological processes
gi|379102893|gb|JT000563.1|	protein metabolism
gi|379076914|gb|JR974583.1|	other metabolic processes
gi|379115156|gb|JT012826.1|	stress response
gi|379098419|gb|JR996088.1|	other biological processes
gi|379073794|gb|JR971463.1|	signal transduction
gi|379103080|gb|JT000750.1|	DNA metabolism
gi|379077257|gb|JR974926.1|	cell adhesion
gi|379082834|gb|JR980503.1|	other metabolic processes
gi|379104222|gb|JT001892.1|	transport
gi|379079163|gb|JR976832.1|	cell organization and biogenesis
gi|379120596|gb|JT018266.1|	protein metabolism
gi|379124082|gb|JT021752.1|	signal transduction
gi|379097064|gb|JR994733.1|	signal transduction
gi|379116823|gb|JT014493.1|	other biological processes
gi|379104613|gb|JT002283.1|	signal transduction
gi|379077695|gb|JR975364.1|	other biological processes
gi|379085685|gb|JR983354.1|	RNA metabolism
gi|379078089|gb|JR975758.1|	protein metabolism
gi|379090585|gb|JR988254.1|	other metabolic processes
gi|379080938|gb|JR978607.1|	other metabolic processes
gi|379109660|gb|JT007330.1|	cell cycle and proliferation
gi|379077288|gb|JR974957.1|	signal transduction
gi|379114018|gb|JT011688.1|	other metabolic processes
gi|379101987|gb|JR999656.1|	cell organization and biogenesis
gi|379075274|gb|JR972943.1|	stress response
gi|379088943|gb|JR986612.1|	other metabolic processes
gi|379090580|gb|JR988249.1|	developmental processes
gi|379107852|gb|JT005522.1|	other biological processes
gi|379073114|gb|JR970783.1|	RNA metabolism
gi|379077756|gb|JR975425.1|	cell cycle and proliferation
gi|379072948|gb|JR970617.1|	other metabolic processes
gi|379117361|gb|JT015031.1|	DNA metabolism
gi|379118129|gb|JT015799.1|	cell organization and biogenesis
gi|379105271|gb|JT002941.1|	other biological processes
gi|379124732|gb|JT022402.1|	other biological processes
gi|379084017|gb|JR981686.1|	protein metabolism
gi|379119893|gb|JT017563.1|	other metabolic processes
gi|379116955|gb|JT014625.1|	signal transduction
gi|379119391|gb|JT017061.1|	other biological processes
gi|379112295|gb|JT009965.1|	cell-cell signaling
gi|379122262|gb|JT019932.1|	other biological processes
gi|379073145|gb|JR970814.1|	other metabolic processes
gi|379097264|gb|JR994933.1|	RNA metabolism
gi|379108424|gb|JT006094.1|	other metabolic processes
gi|379111640|gb|JT009310.1|	cell-cell signaling
gi|379106084|gb|JT003754.1|	other biological processes
gi|379107793|gb|JT005463.1|	protein metabolism
gi|379091924|gb|JR989593.1|	other biological processes
gi|379103613|gb|JT001283.1|	cell organization and biogenesis
gi|379108925|gb|JT006595.1|	death
gi|379124465|gb|JT022135.1|	cell organization and biogenesis
gi|379084481|gb|JR982150.1|	transport
gi|379103895|gb|JT001565.1|	developmental processes
gi|379100673|gb|JR998342.1|	signal transduction
gi|379074351|gb|JR972020.1|	transport
gi|379074864|gb|JR972533.1|	other metabolic processes
gi|379116511|gb|JT014181.1|	transport
gi|379077425|gb|JR975094.1|	other biological processes
gi|379094574|gb|JR992243.1|	transport
gi|379097009|gb|JR994678.1|	transport
gi|379094345|gb|JR992014.1|	other biological processes
gi|379092742|gb|JR990411.1|	other biological processes
gi|379085283|gb|JR982952.1|	other metabolic processes
gi|379112748|gb|JT010418.1|	stress response
gi|379074977|gb|JR972646.1|	stress response
gi|379075921|gb|JR973590.1|	cell adhesion
gi|379081820|gb|JR979489.1|	cell organization and biogenesis
gi|379115606|gb|JT013276.1|	stress response
gi|379105894|gb|JT003564.1|	cell organization and biogenesis
gi|379114536|gb|JT012206.1|	other metabolic processes
gi|379107080|gb|JT004750.1|	protein metabolism
gi|379093639|gb|JR991308.1|	DNA metabolism
gi|379093447|gb|JR991116.1|	stress response
gi|379079914|gb|JR977583.1|	cell adhesion
gi|379119834|gb|JT017504.1|	cell organization and biogenesis
gi|379100399|gb|JR998068.1|	cell organization and biogenesis
gi|379119399|gb|JT017069.1|	protein metabolism
gi|379097573|gb|JR995242.1|	protein metabolism
gi|379097456|gb|JR995125.1|	protein metabolism
gi|379083734|gb|JR981403.1|	other metabolic processes
gi|379083872|gb|JR981541.1|	other metabolic processes
gi|379125192|gb|JT022862.1|	signal transduction
gi|379083583|gb|JR981252.1|	transport
gi|379121268|gb|JT018938.1|	signal transduction
gi|379121462|gb|JT019132.1|	other metabolic processes
gi|379094736|gb|JR992405.1|	protein metabolism
gi|379115169|gb|JT012839.1|	other metabolic processes
gi|379115075|gb|JT012745.1|	RNA metabolism
gi|379091647|gb|JR989316.1|	cell adhesion
gi|379096516|gb|JR994185.1|	RNA metabolism
gi|379108381|gb|JT006051.1|	signal transduction
gi|379085250|gb|JR982919.1|	developmental processes
gi|379118865|gb|JT016535.1|	other metabolic processes
gi|379114415|gb|JT012085.1|	other metabolic processes
gi|379107894|gb|JT005564.1|	cell organization and biogenesis
gi|379110297|gb|JT007967.1|	RNA metabolism
gi|379083096|gb|JR980765.1|	RNA metabolism
gi|379107703|gb|JT005373.1|	cell cycle and proliferation
gi|379084894|gb|JR982563.1|	cell organization and biogenesis
gi|379119346|gb|JT017016.1|	other biological processes
gi|379092297|gb|JR989966.1|	other metabolic processes
gi|379077641|gb|JR975310.1|	developmental processes
gi|379114654|gb|JT012324.1|	cell organization and biogenesis
gi|379073688|gb|JR971357.1|	developmental processes
gi|379084256|gb|JR981925.1|	other biological processes
gi|379073445|gb|JR971114.1|	cell adhesion
gi|379090110|gb|JR987779.1|	developmental processes
gi|379100353|gb|JR998022.1|	cell-cell signaling
gi|379104321|gb|JT001991.1|	cell organization and biogenesis
gi|379077188|gb|JR974857.1|	developmental processes
gi|379098795|gb|JR996464.1|	transport
gi|379109938|gb|JT007608.1|	other metabolic processes
gi|379125703|gb|JT023373.1|	protein metabolism
gi|379075526|gb|JR973195.1|	other biological processes
gi|379078320|gb|JR975989.1|	transport
gi|379089662|gb|JR987331.1|	RNA metabolism
gi|379090270|gb|JR987939.1|	cell cycle and proliferation
gi|379082394|gb|JR980063.1|	DNA metabolism
gi|379101520|gb|JR999189.1|	transport
gi|379120683|gb|JT018353.1|	signal transduction
gi|379110353|gb|JT008023.1|	other biological processes
gi|379078668|gb|JR976337.1|	developmental processes
gi|379096802|gb|JR994471.1|	developmental processes
gi|379074051|gb|JR971720.1|	other metabolic processes
gi|379094560|gb|JR992229.1|	other metabolic processes
gi|379083147|gb|JR980816.1|	signal transduction
gi|379120841|gb|JT018511.1|	stress response
gi|379121800|gb|JT019470.1|	signal transduction
gi|379084732|gb|JR982401.1|	cell-cell signaling
gi|379093857|gb|JR991526.1|	other metabolic processes
gi|379120770|gb|JT018440.1|	signal transduction
gi|379098110|gb|JR995779.1|	cell adhesion
gi|379074046|gb|JR971715.1|	protein metabolism
gi|379080753|gb|JR978422.1|	protein metabolism
gi|379096503|gb|JR994172.1|	cell cycle and proliferation
gi|379117302|gb|JT014972.1|	RNA metabolism
gi|379107884|gb|JT005554.1|	protein metabolism
gi|379099410|gb|JR997079.1|	other metabolic processes
gi|379123358|gb|JT021028.1|	other biological processes
gi|379085297|gb|JR982966.1|	cell-cell signaling
gi|379075316|gb|JR972985.1|	RNA metabolism
gi|379094153|gb|JR991822.1|	developmental processes
gi|379080988|gb|JR978657.1|	protein metabolism
gi|379089533|gb|JR987202.1|	other biological processes
gi|379090815|gb|JR988484.1|	other metabolic processes
gi|379084990|gb|JR982659.1|	other metabolic processes
gi|379090117|gb|JR987786.1|	cell organization and biogenesis
gi|379120356|gb|JT018026.1|	other metabolic processes
gi|379080278|gb|JR977947.1|	signal transduction
gi|379117147|gb|JT014817.1|	protein metabolism
gi|379106754|gb|JT004424.1|	other metabolic processes
gi|379088506|gb|JR986175.1|	other biological processes
gi|379125392|gb|JT023062.1|	stress response
gi|379115491|gb|JT013161.1|	RNA metabolism
gi|379108770|gb|JT006440.1|	RNA metabolism
gi|379076150|gb|JR973819.1|	other biological processes
gi|379079561|gb|JR977230.1|	signal transduction
gi|379099591|gb|JR997260.1|	developmental processes
gi|379102425|gb|JT000095.1|	signal transduction
gi|379077846|gb|JR975515.1|	signal transduction
gi|379100824|gb|JR998493.1|	DNA metabolism
gi|379091539|gb|JR989208.1|	other biological processes
gi|379112471|gb|JT010141.1|	stress response
gi|379087993|gb|JR985662.1|	transport
gi|379097042|gb|JR994711.1|	other metabolic processes
gi|379088499|gb|JR986168.1|	protein metabolism
gi|379116974|gb|JT014644.1|	developmental processes
gi|379100801|gb|JR998470.1|	cell organization and biogenesis
gi|379114690|gb|JT012360.1|	other metabolic processes
gi|379114763|gb|JT012433.1|	protein metabolism
gi|379088044|gb|JR985713.1|	DNA metabolism
gi|379075009|gb|JR972678.1|	other biological processes
gi|379107761|gb|JT005431.1|	RNA metabolism
gi|379102632|gb|JT000302.1|	other metabolic processes
gi|379094316|gb|JR991985.1|	cell organization and biogenesis
gi|379072858|gb|JR970527.1|	protein metabolism
gi|379072869|gb|JR970538.1|	other biological processes
gi|379075735|gb|JR973404.1|	other biological processes
gi|379095546|gb|JR993215.1|	other metabolic processes
gi|379080686|gb|JR978355.1|	developmental processes
gi|379076310|gb|JR973979.1|	cell organization and biogenesis
gi|379107541|gb|JT005211.1|	other metabolic processes
gi|379075958|gb|JR973627.1|	RNA metabolism
gi|379111428|gb|JT009098.1|	protein metabolism
gi|379079125|gb|JR976794.1|	signal transduction
gi|379121075|gb|JT018745.1|	other biological processes
gi|379094195|gb|JR991864.1|	other biological processes
gi|379086212|gb|JR983881.1|	other metabolic processes
gi|379079607|gb|JR977276.1|	transport
gi|379084681|gb|JR982350.1|	stress response
gi|379100505|gb|JR998174.1|	transport
gi|379106934|gb|JT004604.1|	other metabolic processes
gi|379097255|gb|JR994924.1|	other metabolic processes
gi|379093344|gb|JR991013.1|	transport
gi|379084124|gb|JR981793.1|	DNA metabolism
gi|379108792|gb|JT006462.1|	other biological processes
gi|379074676|gb|JR972345.1|	other metabolic processes
gi|379108612|gb|JT006282.1|	signal transduction
gi|379089334|gb|JR987003.1|	stress response
gi|379107190|gb|JT004860.1|	protein metabolism
gi|379119613|gb|JT017283.1|	cell organization and biogenesis
gi|379111621|gb|JT009291.1|	other metabolic processes
gi|379079408|gb|JR977077.1|	transport
gi|379106424|gb|JT004094.1|	cell-cell signaling
gi|379099822|gb|JR997491.1|	other metabolic processes
gi|379100806|gb|JR998475.1|	developmental processes
gi|379076319|gb|JR973988.1|	other biological processes
gi|379111622|gb|JT009292.1|	signal transduction
gi|379121287|gb|JT018957.1|	other metabolic processes
gi|379123125|gb|JT020795.1|	developmental processes
gi|379105670|gb|JT003340.1|	signal transduction
gi|379112722|gb|JT010392.1|	cell organization and biogenesis
gi|379109730|gb|JT007400.1|	protein metabolism
gi|379105937|gb|JT003607.1|	transport
gi|379095621|gb|JR993290.1|	RNA metabolism
gi|379117568|gb|JT015238.1|	protein metabolism
gi|379118889|gb|JT016559.1|	other metabolic processes
gi|379122276|gb|JT019946.1|	transport
gi|379108559|gb|JT006229.1|	other biological processes
gi|379085564|gb|JR983233.1|	protein metabolism
gi|379095763|gb|JR993432.1|	other metabolic processes
gi|379113614|gb|JT011284.1|	cell-cell signaling
gi|379106406|gb|JT004076.1|	developmental processes
gi|379079874|gb|JR977543.1|	developmental processes
gi|379083462|gb|JR981131.1|	transport
gi|379106948|gb|JT004618.1|	DNA metabolism
gi|379125576|gb|JT023246.1|	developmental processes
gi|379119651|gb|JT017321.1|	signal transduction
gi|379086492|gb|JR984161.1|	transport
gi|379095104|gb|JR992773.1|	protein metabolism
gi|379098801|gb|JR996470.1|	DNA metabolism
gi|379097670|gb|JR995339.1|	signal transduction
gi|379115780|gb|JT013450.1|	protein metabolism
gi|379088774|gb|JR986443.1|	RNA metabolism
gi|379085914|gb|JR983583.1|	DNA metabolism
gi|379072985|gb|JR970654.1|	stress response
gi|379075125|gb|JR972794.1|	developmental processes
gi|379096859|gb|JR994528.1|	transport
gi|379086316|gb|JR983985.1|	transport
gi|379087976|gb|JR985645.1|	stress response
gi|379120910|gb|JT018580.1|	cell organization and biogenesis
gi|379074975|gb|JR972644.1|	death
gi|379120492|gb|JT018162.1|	developmental processes
gi|379073774|gb|JR971443.1|	protein metabolism
gi|379122034|gb|JT019704.1|	RNA metabolism
gi|379086677|gb|JR984346.1|	transport
gi|379118904|gb|JT016574.1|	stress response
gi|379105483|gb|JT003153.1|	signal transduction
gi|379087100|gb|JR984769.1|	other metabolic processes
gi|379086071|gb|JR983740.1|	death
gi|379076852|gb|JR974521.1|	other biological processes
gi|379106391|gb|JT004061.1|	DNA metabolism
gi|379120631|gb|JT018301.1|	signal transduction
gi|379095466|gb|JR993135.1|	developmental processes
gi|379112377|gb|JT010047.1|	protein metabolism
gi|379083691|gb|JR981360.1|	developmental processes
gi|379106341|gb|JT004011.1|	other metabolic processes
gi|379086270|gb|JR983939.1|	signal transduction
gi|379079513|gb|JR977182.1|	other metabolic processes
gi|379101149|gb|JR998818.1|	cell organization and biogenesis
gi|379105632|gb|JT003302.1|	signal transduction
gi|379110886|gb|JT008556.1|	signal transduction
gi|379113861|gb|JT011531.1|	cell cycle and proliferation
gi|379080767|gb|JR978436.1|	cell adhesion
gi|379110353|gb|JT008023.1|	transport
gi|379117522|gb|JT015192.1|	other biological processes
gi|379107176|gb|JT004846.1|	cell-cell signaling
gi|379074184|gb|JR971853.1|	cell-cell signaling
gi|379124036|gb|JT021706.1|	cell organization and biogenesis
gi|379078621|gb|JR976290.1|	other biological processes
gi|379094798|gb|JR992467.1|	other biological processes
gi|379122246|gb|JT019916.1|	other biological processes
gi|379074671|gb|JR972340.1|	cell organization and biogenesis
gi|379105068|gb|JT002738.1|	signal transduction
gi|379092094|gb|JR989763.1|	cell adhesion
gi|379078298|gb|JR975967.1|	stress response
gi|379125642|gb|JT023312.1|	transport
gi|379123898|gb|JT021568.1|	transport
gi|379073364|gb|JR971033.1|	stress response
gi|379110961|gb|JT008631.1|	protein metabolism
gi|379095993|gb|JR993662.1|	other metabolic processes
gi|379117863|gb|JT015533.1|	other biological processes
gi|379072942|gb|JR970611.1|	other biological processes
gi|379087985|gb|JR985654.1|	transport
gi|379105635|gb|JT003305.1|	RNA metabolism
